4.079999999999999738e-01 1.419999999999999929e+00 2.326000000000000068e+00 1.100000000000000000e+01 1.300000000000000000e+01 1.700000000000000000e+01 1.900000000000000000e+01 2.280000000000000071e+01 3.300000000000000000e+01 4.070000000000000284e+01 6.070000000000000284e+01 9.359999999999999432e+01 2.839999999999999858e+01 4.400000000000000000e+01 7.000000000000000000e+01 1.000000000000000000e+02 1.430000000000000000e+02 2.170000000000000000e+02 3.530000000000000000e+02 5.450000000000000000e+02 8.570000000000000000e+02 1.249000000000000000e+03 2.141000000000000000e+03 2.998000000000000000e+03 4.997000000000000000e+03
9.385010255538975343e+01 4.497975736705467398e+01 nan 4.035171055924098482e+01 4.244530193377131866e+01 4.332461724118434176e+01 3.223892196449961034e+01 5.514915875271785239e+01 4.915344617347847844e+01 4.488307708892806858e+01 4.735722369767835005e+01 9.340867869119483657e+01 5.004882205618656599e+01 4.375608119322328804e+01 5.456759394338791935e+01 1.536565698537195033e+02 2.959100469656460746e+02 1.360445683219129478e+03 5.695472257789688229e+03 1.778099137728113419e+04 5.061901928533321188e+04 9.447068696140364045e+04 1.284252737252804218e+05 6.217320609882948338e+04 2.305594681653882799e+04
3.869538858535568693e+01 1.813191987634862201e+01 nan 1.210551410133471784e+00 1.273359834024363035e+00 7.798431203238332721e+00 9.026898169824624674e+00 5.514941565661005685e-01 4.915363206280981556e-01 4.488309085711091329e-01 4.735759365001522836e-01 9.340911289156929032e-01 5.004888566980035813e-01 4.375609577529307459e-01 5.456759427748935076e-01 1.536578949981458830e+00 2.959110388262451874e+00 1.360445692891928893e+01 7.404114193270063993e+01 2.311529852345231859e+02 7.086666638559299827e+02 1.275358202235027602e+04 1.361309248072179253e+04 7.212125055534978856e+03 2.305600547990402902e+03
