;============================ SPDUST.2 ===============================
;
;    Rotational emission from a population of spinning dust grains,
;    as described by Ali-Haimoud, Hirata & Dickinson, 2009, MNRAS, 395, 1055
;    and in Silsbee, Ali-Haimoud & Hirata, 2010
;    for an environment with parameters given below. 
;
;    nH = 0.40000000 cm^-3
;    T = 6000.0000 K
;    Chi = 1.0000000
;    xh = 0.10000000
;    xC = 0.00030000000
;    mu(1E-7 cm) = 9.3000000 debye (this corresponds to beta = 0.38450768 debye)
;
;
;    Diklike grains are asssumed to be randomly oriented with respect to their angular momentum vector.
;
;=====================================================================
;
;nu(GHz)       j_nu/nH(Jy sr-1 cm2/H)     
;
       123.44401   1.6195913e-21
       127.78210   1.2317882e-21
       132.27263   9.3478055e-22
       136.92098   7.0775219e-22
       141.73268   5.3448766e-22
       146.71348   4.0248970e-22
       151.86930   3.0217003e-22
       157.20632   2.2615252e-22
       162.73089   1.6873472e-22
       168.44961   1.2549276e-22
       174.36929   9.3011940e-23
       180.49701   6.8674307e-23
       186.84006   5.0493318e-23
       193.40603   3.6959875e-23
       200.20273   2.6929356e-23
       207.23829   1.9527342e-23
       214.52109   1.4088742e-23
       222.05983   1.0109417e-23
       229.86349   7.2107755e-24
       237.94140   5.1100085e-24
       246.30317   3.5963641e-24
       254.95880   2.5127563e-24
       263.91860   1.7422738e-24
       273.19327   1.1982475e-24
       282.79388   8.1691824e-25
       292.73187   5.5171762e-25
       303.01910   3.6885889e-25
       313.66785   2.4396284e-25
       324.69082   1.5951938e-25
       336.10115   1.0305394e-25
       347.91248   6.5729383e-26
       360.13888   4.1362603e-26
       372.79494   2.5656350e-26
       385.89576   1.5672037e-26
       399.45697   9.4158016e-27
       413.49475   5.5580850e-27
       428.02586   3.2194466e-27
       443.06761   1.8278944e-27
       458.63797   1.0156994e-27
       474.75550   5.5130125e-28
       491.43944   2.9153934e-28
